EmployeeID,Department,Designation,Experience,CollegeTier,Salary
637,IT,Lead,3,Tier 3,905168
638,Support,Senior Dev,7,Tier 3,1002342
639,IT,Senior Dev,6,Tier 2,1074770
640,Operations,Manager,9,Tier 2,1588249
641,Marketing,Lead,18,Tier 1,2205093
642,HR,Senior Dev,1,Tier 1,847603
643,Finance,Analyst,0,Tier 2,347190
644,Support,Lead,17,Tier 2,1881846
645,Marketing,Intern,7,Tier 3,639984
646,Support,Analyst,2,Tier 3,437063
647,Sales,Senior Dev,7,Tier 1,1301373
648,Sales,Manager,14,Tier 2,1887300
649,HR,Intern,2,Tier 2,361986
650,Sales,Director,0,Tier 1,1490059
651,Support,Associate,14,Tier 2,1347575
652,Support,Manager,1,Tier 2,1033970
653,Support,Senior Dev,13,Tier 3,1359503
654,Support,Manager,13,Tier 3,1668922
655,HR,Manager,15,Tier 2,2003699
656,Support,Director,19,Tier 3,2351124
657,Marketing,Analyst,13,Tier 1,1367838
658,HR,Associate,15,Tier 2,1447057
659,Operations,Intern,6,Tier 1,674425
660,Finance,Analyst,6,Tier 3,646032
661,Operations,Lead,18,Tier 1,2215079
662,Sales,Lead,18,Tier 1,2208859
663,IT,Manager,17,Tier 3,1898705
664,Finance,Intern,0,Tier 2,213236
665,IT,Associate,19,Tier 3,1529978
666,Operations,Intern,9,Tier 1,910358
667,Sales,Manager,1,Tier 3,959378
668,Operations,Lead,11,Tier 1,1720707
669,Sales,Director,4,Tier 2,1587572
670,HR,Senior Dev,5,Tier 1,1096279
671,Support,Manager,8,Tier 2,1495083
672,HR,Intern,2,Tier 2,376771
673,HR,Lead,11,Tier 3,1359975
674,HR,Intern,16,Tier 3,1178285
675,Support,Analyst,13,Tier 1,1368854
676,IT,Analyst,16,Tier 1,1573529
677,Finance,Director,18,Tier 3,2277856
678,Support,Analyst,13,Tier 1,1332808
679,Sales,Manager,7,Tier 1,1656801
680,Finance,Director,12,Tier 3,1924072
681,IT,Associate,6,Tier 1,943752
682,Finance,Associate,10,Tier 2,1121693
683,Operations,Intern,3,Tier 1,500961
684,IT,Intern,12,Tier 2,990996
685,Marketing,Director,10,Tier 3,1826133
686,Sales,Lead,17,Tier 3,1749519
687,Marketing,Manager,9,Tier 2,1592243
688,HR,Intern,8,Tier 2,749653
689,HR,Analyst,1,Tier 3,369952
690,Support,Intern,4,Tier 3,441896
691,HR,Intern,5,Tier 2,532875
692,Sales,Senior Dev,9,Tier 2,1240725
693,IT,Associate,5,Tier 3,699402
694,Marketing,Manager,7,Tier 2,1479953
695,Sales,Analyst,11,Tier 2,1072828
696,Finance,Lead,6,Tier 3,1057529
697,Operations,Manager,12,Tier 1,2006664
698,Operations,Lead,13,Tier 2,1618609
699,Finance,Lead,10,Tier 1,1614250
700,Marketing,Associate,3,Tier 2,629874
701,Operations,Analyst,10,Tier 3,924567
702,HR,Analyst,10,Tier 2,984063
703,Support,Associate,3,Tier 2,633712
704,IT,Director,6,Tier 3,1561463
705,Sales,Senior Dev,2,Tier 2,812485
706,Operations,Director,1,Tier 3,1283302
707,Operations,Director,14,Tier 2,2216711
708,HR,Manager,4,Tier 3,1133863
709,Finance,Manager,0,Tier 2,1019129
710,HR,Director,3,Tier 2,1496942
711,Sales,Associate,19,Tier 3,1558594
712,IT,Associate,2,Tier 1,651987
713,HR,Lead,10,Tier 2,1412112
714,HR,Senior Dev,12,Tier 3,1328890
715,Finance,Manager,1,Tier 3,977304
716,Marketing,Manager,1,Tier 3,931524
717,IT,Analyst,8,Tier 1,960048
718,Sales,Analyst,7,Tier 3,727904
719,Support,Associate,0,Tier 1,504008
720,Marketing,Intern,10,Tier 1,988023
721,IT,Senior Dev,9,Tier 3,1155080
722,Sales,Director,6,Tier 1,1944354
723,Support,Intern,2,Tier 3,318145
724,Support,Lead,4,Tier 1,1165587
725,Marketing,Senior Dev,11,Tier 2,1365650
726,Finance,Director,5,Tier 1,1868393
727,Marketing,Lead,11,Tier 2,1517474
728,HR,Intern,4,Tier 1,569082
729,Marketing,Associate,16,Tier 1,1705772
730,HR,Senior Dev,16,Tier 3,1579481
731,Finance,Director,16,Tier 3,2187134
732,IT,Manager,11,Tier 1,1921341
733,Marketing,Intern,15,Tier 3,1094791
734,IT,Associate,18,Tier 1,1825895
735,Support,Associate,16,Tier 1,1671750
736,Sales,Intern,4,Tier 2,456421
737,Finance,Manager,15,Tier 2,2008053
738,IT,Lead,7,Tier 1,1385896
739,Marketing,Senior Dev,17,Tier 2,1806539
740,IT,Associate,14,Tier 2,1387145
741,HR,Lead,8,Tier 3,1207196
742,Operations,Lead,14,Tier 2,1691935
743,Finance,Analyst,9,Tier 1,1049711
744,IT,Manager,6,Tier 1,1586360
745,Marketing,Intern,6,Tier 2,630813
746,Finance,Analyst,14,Tier 2,1232820
747,Marketing,Analyst,6,Tier 1,799232
748,Operations,Analyst,18,Tier 3,1365023
749,Operations,Analyst,7,Tier 2,779905
750,Sales,Director,17,Tier 1,2781062
751,Marketing,Senior Dev,19,Tier 3,1735510
752,Finance,Senior Dev,2,Tier 3,727265
753,Marketing,Intern,9,Tier 1,895614
754,HR,Director,16,Tier 3,2154077
755,Operations,Analyst,2,Tier 2,467435
756,Marketing,Manager,12,Tier 3,1603409
757,Operations,Senior Dev,2,Tier 1,899866
758,Finance,Intern,7,Tier 3,621705
759,Support,Intern,11,Tier 2,956998
760,Sales,Analyst,14,Tier 2,1252535
761,Marketing,Senior Dev,16,Tier 2,1730547
762,Support,Intern,12,Tier 2,1009345
763,HR,Intern,0,Tier 1,248687
764,Operations,Lead,12,Tier 1,1758737
765,HR,Lead,11,Tier 1,1685229
766,Operations,Manager,1,Tier 2,1034502
767,Operations,Intern,2,Tier 2,374393
768,IT,Senior Dev,1,Tier 3,689805
769,Marketing,Director,12,Tier 2,2109788
770,Finance,Lead,17,Tier 1,2168543
771,Finance,Manager,2,Tier 2,1122586
772,Operations,Analyst,6,Tier 2,737773
773,Sales,Intern,19,Tier 3,1355084
774,Operations,Director,16,Tier 3,2138436
775,Operations,Senior Dev,11,Tier 1,1557984
776,Marketing,Lead,15,Tier 2,1749895
777,Sales,Lead,11,Tier 3,1388606
778,Marketing,Analyst,9,Tier 3,849837
779,Operations,Associate,6,Tier 2,859587
780,Marketing,Analyst,4,Tier 2,574816
781,Support,Lead,16,Tier 2,1798050
782,Marketing,Associate,12,Tier 2,1235933
783,IT,Analyst,17,Tier 2,1477619
784,Marketing,Director,17,Tier 1,2792037
785,Operations,Analyst,4,Tier 3,550600
786,HR,Manager,15,Tier 1,2245280
787,Support,Intern,13,Tier 1,1242054
788,Operations,Analyst,8,Tier 1,949494
789,Sales,Lead,16,Tier 2,1853208
790,Sales,Manager,3,Tier 1,1351883
791,Finance,Analyst,4,Tier 1,704452
792,Finance,Analyst,4,Tier 1,686898
793,Support,Senior Dev,5,Tier 2,960806
794,Sales,Senior Dev,13,Tier 2,1528970
795,HR,Associate,12,Tier 1,1384561
796,Marketing,Director,6,Tier 2,1700899
797,IT,Senior Dev,3,Tier 1,999842
798,Sales,Intern,7,Tier 2,708979
799,Finance,Manager,18,Tier 1,2481332
800,IT,Manager,13,Tier 2,1829593
801,HR,Associate,10,Tier 3,1019976
802,HR,Senior Dev,8,Tier 1,1347376
803,IT,Manager,2,Tier 3,1004199
804,HR,Analyst,5,Tier 1,735876
805,Finance,Associate,4,Tier 1,778245
806,HR,Intern,14,Tier 1,1270726
807,Marketing,Lead,16,Tier 2,1842600
808,Marketing,Associate,2,Tier 3,508297
809,Operations,Senior Dev,16,Tier 3,1556172
810,Support,Associate,9,Tier 2,1022850
811,Finance,Lead,17,Tier 2,1887425
812,IT,Director,16,Tier 3,2177319
813,Support,Intern,2,Tier 3,318831
814,HR,Senior Dev,2,Tier 3,744028
815,Support,Lead,14,Tier 2,1723720
816,HR,Analyst,3,Tier 2,532701
817,Finance,Director,4,Tier 3,1454641
818,Sales,Intern,10,Tier 3,788024
819,Marketing,Director,2,Tier 3,1333642
820,Support,Analyst,8,Tier 2,845602
821,Marketing,Analyst,1,Tier 1,445931
822,Finance,Manager,9,Tier 3,1439192
823,HR,Senior Dev,14,Tier 1,1812520
824,Operations,Senior Dev,4,Tier 2,952762
825,Marketing,Analyst,1,Tier 1,445559
826,Finance,Intern,14,Tier 2,1118133
827,Finance,Analyst,7,Tier 1,891754
828,Marketing,Manager,4,Tier 1,1400295
829,Marketing,Director,17,Tier 2,2441125
830,Marketing,Director,4,Tier 3,1419903
831,Marketing,Lead,12,Tier 1,1786755
832,Operations,Senior Dev,4,Tier 1,1041452
833,Support,Director,16,Tier 2,2384001
834,Marketing,Director,7,Tier 3,1599516
835,Support,Director,18,Tier 2,2497129
836,Marketing,Intern,2,Tier 3,291591
837,Support,Director,7,Tier 3,1620561
838,Finance,Intern,7,Tier 2,705082
839,Sales,Manager,12,Tier 1,2029080
840,IT,Lead,5,Tier 3,990695
841,Sales,Director,18,Tier 1,2871535
842,Sales,Analyst,7,Tier 3,692139
843,Support,Director,0,Tier 2,1321290
844,Support,Director,15,Tier 2,2298088
845,Support,Lead,12,Tier 3,1423130
846,Sales,Lead,12,Tier 2,1564088
847,Support,Director,9,Tier 2,1904670
848,Sales,Senior Dev,5,Tier 1,1148947
849,Finance,Lead,6,Tier 1,1343874
850,Finance,Manager,12,Tier 1,2004017
851,Finance,Senior Dev,18,Tier 3,1704302
852,IT,Director,9,Tier 2,1924329
853,Operations,Senior Dev,10,Tier 1,1481700
854,IT,Manager,6,Tier 1,1581766
855,HR,Analyst,17,Tier 1,1638787
856,IT,Analyst,1,Tier 3,378845
857,Operations,Manager,12,Tier 1,2021588
858,Sales,Manager,11,Tier 2,1719062
859,Sales,Analyst,1,Tier 1,441727
860,IT,Intern,12,Tier 2,991882
861,Support,Intern,16,Tier 1,1454832
862,Operations,Intern,7,Tier 2,683966
863,Support,Intern,1,Tier 2,268987
864,Support,Senior Dev,12,Tier 2,1423007
865,Support,Analyst,5,Tier 3,580706
866,Finance,Lead,6,Tier 2,1165257
867,Support,Manager,8,Tier 1,1737207
868,Operations,Manager,1,Tier 1,1171435
869,Support,Lead,14,Tier 3,1535821
870,Sales,Director,4,Tier 2,1559084
871,HR,Senior Dev,3,Tier 2,835059
872,Finance,Manager,3,Tier 2,1208417
873,HR,Analyst,3,Tier 3,497295
874,Operations,Lead,16,Tier 3,1644859
875,Marketing,Manager,16,Tier 3,1838073
876,HR,Director,0,Tier 2,1347365
877,IT,Associate,17,Tier 1,1747353
878,Finance,Analyst,13,Tier 3,1087567
879,Operations,Director,14,Tier 2,2238860
880,IT,Intern,11,Tier 1,1056939
881,Marketing,Director,2,Tier 1,1641427
882,Marketing,Analyst,11,Tier 1,1191510
883,Marketing,Intern,10,Tier 2,894064
884,Finance,Associate,5,Tier 1,876598
885,Support,Associate,14,Tier 1,1547570
886,Support,Intern,10,Tier 3,799241
887,HR,Manager,1,Tier 2,1052029
888,Support,Intern,1,Tier 2,292124
889,Marketing,Director,3,Tier 1,1709288
890,Operations,Manager,2,Tier 1,1251540
891,Marketing,Associate,8,Tier 3,866422
892,Sales,Intern,14,Tier 3,1051846
893,Marketing,Lead,10,Tier 3,1293411
894,IT,Senior Dev,1,Tier 2,742766
895,HR,Director,13,Tier 1,2497307
896,Sales,Analyst,10,Tier 3,892042
897,Marketing,Associate,2,Tier 2,594048
898,IT,Intern,11,Tier 2,944087
899,HR,Intern,14,Tier 3,1026335
900,Sales,Associate,4,Tier 1,798602
901,Marketing,Analyst,19,Tier 1,1818901
902,Marketing,Associate,18,Tier 2,1630196
903,Marketing,Manager,2,Tier 2,1097626
904,Finance,Intern,0,Tier 2,202857
905,Finance,Senior Dev,5,Tier 2,979982
906,Finance,Associate,1,Tier 3,431980
907,Finance,Intern,2,Tier 3,316431
908,Finance,Lead,16,Tier 2,1837752
909,HR,Manager,11,Tier 1,1946385
910,IT,Analyst,14,Tier 3,1133019
911,Finance,Manager,15,Tier 1,2239994
912,Marketing,Manager,7,Tier 2,1443563
913,Support,Associate,13,Tier 2,1318136
914,Marketing,Intern,16,Tier 1,1456444
915,IT,Associate,7,Tier 3,798782
916,HR,Analyst,13,Tier 2,1178017
917,Sales,Manager,19,Tier 2,2253110
918,Sales,Intern,2,Tier 1,387343
919,Marketing,Intern,11,Tier 1,1086652
920,Support,Senior Dev,2,Tier 2,777251
921,Operations,Intern,13,Tier 2,1048526
922,HR,Intern,13,Tier 3,961536
923,Finance,Director,11,Tier 3,1881027
924,Finance,Manager,3,Tier 2,1166712
925,Sales,Director,5,Tier 2,1629208
926,IT,Associate,1,Tier 1,599615
927,Sales,Director,7,Tier 1,2052738
928,Finance,Senior Dev,12,Tier 3,1326935
929,Operations,Director,17,Tier 1,2771589
930,Marketing,Senior Dev,17,Tier 3,1607773
931,Finance,Director,14,Tier 1,2561125
932,Sales,Manager,10,Tier 3,1491804
933,Finance,Associate,0,Tier 2,461195
934,HR,Director,5,Tier 3,1522648
935,IT,Director,7,Tier 3,1639930
936,Operations,Director,18,Tier 3,2296167
937,Sales,Manager,8,Tier 3,1393408
938,Support,Intern,11,Tier 1,1097269
939,Marketing,Director,14,Tier 2,2222783
940,Finance,Director,19,Tier 3,2345488
941,Support,Director,9,Tier 3,1719127
942,Marketing,Senior Dev,17,Tier 3,1647184
943,HR,Manager,1,Tier 1,1176368
944,Finance,Associate,0,Tier 1,516824
945,Marketing,Manager,12,Tier 3,1608333
946,Finance,Associate,0,Tier 3,393116
947,Marketing,Associate,19,Tier 3,1566985
948,IT,Senior Dev,6,Tier 2,1069201
949,IT,Senior Dev,5,Tier 3,893398
950,Marketing,Senior Dev,13,Tier 2,1498361
951,Operations,Associate,17,Tier 1,1748041
952,Marketing,Senior Dev,9,Tier 3,1119078
953,IT,Director,11,Tier 3,1881047
954,Marketing,Manager,10,Tier 3,1527660
955,Sales,Director,2,Tier 3,1339786
956,Support,Associate,5,Tier 3,688440
957,IT,Analyst,5,Tier 2,682296
958,HR,Senior Dev,6,Tier 2,1085614
959,HR,Senior Dev,8,Tier 2,1183291
960,Sales,Intern,7,Tier 3,626679
961,Operations,Manager,17,Tier 3,1893389
962,Support,Associate,19,Tier 3,1523629
963,Support,Analyst,14,Tier 2,1248826
964,Marketing,Manager,6,Tier 1,1578226
965,Support,Senior Dev,19,Tier 2,1916975
966,Operations,Director,3,Tier 2,1499653
967,Support,Associate,2,Tier 2,598446
968,Support,Senior Dev,8,Tier 1,1377019
969,Finance,Analyst,9,Tier 1,1056877
970,Marketing,Intern,10,Tier 2,865313
971,Operations,Associate,11,Tier 3,1040326
972,IT,Associate,11,Tier 3,1031560
973,Marketing,Lead,12,Tier 1,1762650
974,HR,Intern,18,Tier 2,1398022
975,Operations,Analyst,13,Tier 3,1102579
976,Marketing,Analyst,12,Tier 3,1008311
977,Finance,Manager,18,Tier 3,1974363
978,Finance,Lead,17,Tier 3,1700181
979,HR,Lead,17,Tier 1,2136082
980,HR,Analyst,4,Tier 2,612479
981,Sales,Analyst,8,Tier 3,775658
982,Operations,Manager,2,Tier 1,1259025
983,Marketing,Director,18,Tier 3,2278706
984,Sales,Director,14,Tier 3,2043120
985,Operations,Director,6,Tier 1,1950027
986,Support,Intern,16,Tier 2,1253005
987,HR,Manager,19,Tier 2,2261908
988,Sales,Associate,3,Tier 1,720963
989,Marketing,Analyst,19,Tier 1,1803723
990,Marketing,Analyst,17,Tier 2,1472864
991,Support,Analyst,18,Tier 2,1492703
992,Finance,Senior Dev,8,Tier 1,1326563
993,Support,Manager,1,Tier 3,952015
994,Sales,Manager,3,Tier 1,1363585
995,Operations,Manager,14,Tier 3,1736017
996,Finance,Manager,3,Tier 2,1217141
997,Support,Manager,6,Tier 3,1242201
998,Operations,Associate,18,Tier 1,1837778
999,Operations,Associate,11,Tier 1,1347866
1000,Marketing,Lead,12,Tier 3,1423297
1001,Support,Manager,7,Tier 3,1309342
1002,Finance,Manager,0,Tier 3,897490
1003,Support,Analyst,7,Tier 3,716723
1004,HR,Lead,15,Tier 3,1582765
1005,HR,Analyst,9,Tier 3,851899
1006,HR,Director,13,Tier 3,1972861
1007,Support,Analyst,1,Tier 2,399142
1008,HR,Senior Dev,4,Tier 2,938965
1009,Support,Analyst,12,Tier 2,1096648
1010,IT,Lead,14,Tier 2,1696781
1011,Finance,Intern,6,Tier 2,633064
1012,Sales,Manager,19,Tier 2,2255089
1013,Sales,Manager,6,Tier 2,1401893
1014,Finance,Director,16,Tier 2,2372616
1015,Operations,Lead,1,Tier 2,864596
1016,Finance,Analyst,4,Tier 2,607006
1017,IT,Manager,0,Tier 2,981927
1018,Support,Analyst,11,Tier 2,1058419
1019,Operations,Manager,12,Tier 1,2051214
1020,Marketing,Director,14,Tier 2,2253198
1021,HR,Analyst,10,Tier 3,922233
1022,HR,Senior Dev,2,Tier 1,903397
1023,Operations,Associate,13,Tier 3,1160831
1024,Marketing,Intern,9,Tier 3,715724
1025,Sales,Intern,9,Tier 2,795083
1026,Operations,Intern,8,Tier 3,692240
1027,Support,Lead,4,Tier 3,958403
1028,Sales,Associate,7,Tier 1,1008994
1029,Support,Intern,11,Tier 2,939040
1030,Sales,Analyst,19,Tier 3,1452267
1031,Sales,Lead,10,Tier 2,1455204
1032,Finance,Director,14,Tier 1,2526116
1033,HR,Manager,11,Tier 2,1712788
1034,Support,Senior Dev,16,Tier 2,1722336
1035,Finance,Intern,11,Tier 3,844135
1036,Sales,Analyst,14,Tier 2,1225742
1037,IT,Director,5,Tier 2,1620619
1038,IT,Senior Dev,19,Tier 2,1904337
1039,HR,Director,13,Tier 2,2164001
1040,IT,Senior Dev,8,Tier 3,1097614
1041,Support,Associate,4,Tier 3,635619
1042,Finance,Manager,0,Tier 3,909030
1043,IT,Analyst,2,Tier 3,410677
1044,Operations,Senior Dev,4,Tier 1,1048404
1045,Operations,Lead,4,Tier 1,1174856
1046,Operations,Intern,16,Tier 2,1279997
1047,Marketing,Director,11,Tier 1,2348737
1048,Sales,Associate,19,Tier 2,1715892
1049,Operations,Lead,17,Tier 3,1691239
1050,HR,Intern,10,Tier 1,970125
1051,Operations,Director,1,Tier 3,1275272
1052,Operations,Associate,17,Tier 1,1803552
1053,Sales,Associate,6,Tier 1,974494
1054,IT,Lead,14,Tier 3,1516570
1055,HR,Director,17,Tier 3,2199110
1056,Support,Manager,11,Tier 1,1933605
1057,Finance,Manager,19,Tier 2,2253062
1058,HR,Lead,12,Tier 2,1544595
1059,IT,Director,15,Tier 1,2596969
1060,Marketing,Intern,9,Tier 1,912275
1061,Support,Director,7,Tier 3,1600225
1062,Sales,Manager,0,Tier 3,911974
1063,Finance,Director,7,Tier 1,2018196
1064,Operations,Analyst,5,Tier 3,607380
1065,IT,Director,14,Tier 3,2055141
1066,HR,Analyst,14,Tier 2,1272320
1067,Marketing,Director,10,Tier 1,2242473
1068,Marketing,Manager,17,Tier 2,2110625
1069,Finance,Manager,16,Tier 1,2319089
1070,HR,Intern,7,Tier 1,745302
1071,Finance,Lead,7,Tier 3,1134912
1072,IT,Senior Dev,11,Tier 3,1280138
1073,Operations,Senior Dev,7,Tier 1,1282208
1074,HR,Senior Dev,13,Tier 3,1380659
1075,HR,Intern,0,Tier 1,255840
1076,Finance,Associate,18,Tier 2,1611598
1077,IT,Associate,15,Tier 1,1641733
1078,IT,Associate,15,Tier 3,1283380
1079,HR,Director,8,Tier 2,1862633
1080,Support,Intern,1,Tier 1,332873
1081,Marketing,Director,5,Tier 3,1519726
1082,Finance,Associate,8,Tier 3,857848
1083,Finance,Associate,15,Tier 1,1601924
1084,HR,Manager,8,Tier 1,1747980
1085,Operations,Associate,12,Tier 2,1221614
1086,HR,Intern,8,Tier 2,757882
1087,IT,Intern,3,Tier 2,436508
1088,Finance,Lead,5,Tier 2,1099165
1089,Finance,Lead,3,Tier 3,876213
1090,Operations,Intern,18,Tier 1,1606321
1091,Operations,Lead,17,Tier 2,1893116
1092,Sales,Associate,8,Tier 1,1118406
1093,HR,Lead,18,Tier 1,2212772
1094,Finance,Senior Dev,10,Tier 3,1173712
1095,Support,Analyst,6,Tier 2,722200
1096,Support,Lead,14,Tier 2,1687616
1097,Finance,Director,11,Tier 1,2332574
1098,IT,Analyst,14,Tier 2,1233108
1099,Marketing,Manager,18,Tier 1,2480643
1100,Finance,Analyst,0,Tier 2,345360
1101,Operations,Associate,16,Tier 2,1497010
1102,Support,Director,11,Tier 3,1844437
1103,Support,Intern,10,Tier 1,1009778
1104,Finance,Senior Dev,7,Tier 1,1301269
1105,Marketing,Director,9,Tier 3,1735537
1106,Support,Director,13,Tier 1,2457040
1107,Finance,Director,2,Tier 3,1312612
1108,IT,Senior Dev,7,Tier 2,1127631
1109,Support,Analyst,1,Tier 3,373461
1110,Marketing,Analyst,11,Tier 2,1047636
1111,Marketing,Manager,1,Tier 3,983551
1112,IT,Manager,4,Tier 1,1422598
1113,Finance,Director,11,Tier 3,1876819
1114,HR,Lead,14,Tier 2,1672234
1115,Marketing,Manager,15,Tier 2,1976966
1116,Finance,Manager,5,Tier 1,1486173
1117,Finance,Analyst,17,Tier 3,1316987
1118,Operations,Associate,10,Tier 2,1128348
1119,HR,Lead,10,Tier 3,1311974
1120,IT,Associate,15,Tier 2,1459182
1121,IT,Senior Dev,14,Tier 2,1610088
1122,Finance,Lead,3,Tier 3,858906
1123,Marketing,Analyst,18,Tier 2,1532814
1124,Sales,Director,3,Tier 2,1501076
1125,Operations,Associate,12,Tier 2,1239650
1126,Operations,Lead,1,Tier 2,852413
1127,Finance,Senior Dev,3,Tier 2,835151
1128,IT,Associate,19,Tier 2,1691117
1129,Operations,Associate,14,Tier 2,1347467
1130,Support,Analyst,2,Tier 3,446463
1131,IT,Lead,9,Tier 3,1264691
1132,Marketing,Director,17,Tier 2,2424289
1133,Finance,Manager,16,Tier 2,2059596
1134,HR,Intern,3,Tier 2,422905
1135,Sales,Analyst,10,Tier 2,994054
1136,Operations,Lead,11,Tier 3,1378713
1137,IT,Senior Dev,6,Tier 3,937052
1138,IT,Analyst,6,Tier 3,653486
1139,HR,Intern,16,Tier 2,1270489
1140,IT,Intern,9,Tier 2,838199
1141,HR,Analyst,3,Tier 3,504355
1142,IT,Lead,3,Tier 2,950149
1143,Finance,Senior Dev,6,Tier 3,989189
1144,HR,Senior Dev,0,Tier 3,591675
1145,Operations,Lead,12,Tier 3,1403673
1146,Sales,Intern,14,Tier 3,1021130
1147,Operations,Manager,12,Tier 2,1767222
1148,IT,Analyst,8,Tier 1,997249
1149,Finance,Director,8,Tier 1,2086393
1150,Support,Analyst,9,Tier 3,869975
1151,Finance,Manager,15,Tier 2,2000224
1152,IT,Analyst,4,Tier 2,618851
1153,Marketing,Analyst,17,Tier 1,1659575
1154,Operations,Analyst,18,Tier 2,1524451
1155,Support,Intern,6,Tier 1,706041
1156,Marketing,Lead,17,Tier 1,2157778
1157,Marketing,Associate,3,Tier 1,698040
1158,HR,Lead,17,Tier 3,1716160
1159,Finance,Lead,2,Tier 3,842331
1160,Marketing,Intern,1,Tier 2,285344
1161,Marketing,Lead,16,Tier 1,2086621
1162,Support,Associate,15,Tier 3,1272852
1163,Marketing,Analyst,14,Tier 1,1422042
1164,Marketing,Intern,6,Tier 2,609711
1165,HR,Associate,10,Tier 1,1277993
1166,Operations,Associate,8,Tier 3,877213
1167,HR,Intern,12,Tier 1,1159420
1168,Finance,Intern,1,Tier 2,273727
1169,HR,Intern,2,Tier 2,326358
1170,Sales,Intern,17,Tier 1,1523482
1171,Marketing,Director,9,Tier 2,1916117
1172,Sales,Associate,6,Tier 2,838496
1173,Finance,Director,10,Tier 2,1994311
1174,IT,Intern,13,Tier 3,988467
1175,HR,Associate,5,Tier 2,750793
1176,Sales,Intern,6,Tier 3,569532
1177,Support,Manager,13,Tier 1,2082323
1178,Sales,Associate,7,Tier 1,1041820
1179,IT,Director,0,Tier 2,1297843
1180,Support,Intern,2,Tier 2,338456
1181,Operations,Associate,7,Tier 2,926624
1182,Finance,Lead,5,Tier 3,972472
1183,Finance,Analyst,6,Tier 2,745859
1184,Support,Intern,12,Tier 2,988704
1185,Sales,Analyst,1,Tier 3,335051
1186,HR,Director,4,Tier 3,1412475
1187,Operations,Director,7,Tier 2,1808549
1188,HR,Lead,7,Tier 3,1148929
1189,HR,Senior Dev,2,Tier 3,730747
1190,Operations,Manager,2,Tier 3,998533
1191,Sales,Senior Dev,5,Tier 1,1100249
1192,Operations,Associate,11,Tier 3,1049201
1193,Marketing,Intern,5,Tier 2,578576
1194,Marketing,Manager,2,Tier 2,1151745
1195,Marketing,Manager,19,Tier 1,2552007
1196,Sales,Manager,11,Tier 3,1560137
1197,Support,Analyst,3,Tier 3,497556
1198,IT,Lead,12,Tier 1,1793604
1199,Finance,Senior Dev,14,Tier 2,1579592
1200,Finance,Lead,15,Tier 2,1765433
1201,Sales,Lead,15,Tier 3,1573083
1202,Finance,Director,16,Tier 2,2392479
1203,IT,Director,11,Tier 3,1850103
1204,Finance,Intern,19,Tier 3,1320754
1205,Operations,Manager,15,Tier 1,2235901
1206,Support,Manager,12,Tier 3,1597446
1207,Marketing,Senior Dev,18,Tier 2,1866231
1208,Sales,Intern,4,Tier 1,575251
1209,Operations,Intern,7,Tier 3,631323
1210,Finance,Senior Dev,0,Tier 3,602376
1211,HR,Lead,19,Tier 1,2290421
1212,Finance,Associate,17,Tier 1,1771342
1213,Sales,Director,0,Tier 2,1340164
1214,Marketing,Director,15,Tier 1,2605699
1215,Sales,Manager,5,Tier 1,1479715
1216,Marketing,Manager,1,Tier 2,1085900
1217,Sales,Senior Dev,13,Tier 3,1366163
1218,IT,Director,0,Tier 1,1475782
1219,HR,Director,17,Tier 2,2470945
1220,HR,Manager,8,Tier 2,1537492
1221,Finance,Senior Dev,1,Tier 1,825682
1222,HR,Analyst,8,Tier 2,846880
1223,HR,Associate,10,Tier 3,1008067
1224,Support,Senior Dev,3,Tier 3,787174
1225,HR,Director,5,Tier 3,1487826
1226,IT,Director,10,Tier 2,1960382
