OrderDetailID,OrderID,ProductID,Quantity,Price
OD000698,O00220,P0101,2,22875.5
OD000699,O00220,P0243,1,39529.4
OD000700,O00221,P0318,2,30568.84
OD000701,O00221,P0275,3,120782.82
OD000702,O00221,P0177,2,63015.5
OD000703,O00221,P0194,1,49657.42
OD000704,O00221,P0062,2,1439.84
OD000705,O00222,P0352,1,22564.59
OD000706,O00222,P0309,1,4996.03
OD000707,O00222,P0160,3,124150.35
OD000708,O00222,P0276,3,51198.39
OD000709,O00222,P0454,2,78767.9
OD000710,O00223,P0091,2,38473.08
OD000711,O00223,P0363,2,53013.66
OD000712,O00223,P0076,3,101235.15
OD000713,O00224,P0310,2,65110.32
OD000714,O00224,P0489,3,90473.22
OD000715,O00224,P0181,3,21513.87
OD000716,O00224,P0333,2,10406.38
OD000717,O00224,P0319,1,17520.15
OD000718,O00225,P0154,3,80577.6
OD000719,O00225,P0455,2,48492.8
OD000720,O00226,P0439,3,54015.51
OD000721,O00226,P0224,1,595.03
OD000722,O00226,P0118,3,107988.48
OD000723,O00227,P0099,1,5087.08
OD000724,O00227,P0220,2,31127.54
OD000725,O00227,P0328,2,15271.74
OD000726,O00228,P0202,2,61631.12
OD000727,O00228,P0217,1,43359.09
OD000728,O00228,P0307,2,55488.36
OD000729,O00228,P0180,1,15179.3
OD000730,O00228,P0300,3,30209.37
OD000731,O00229,P0330,3,83306.01
OD000732,O00230,P0149,3,99129.78
OD000733,O00230,P0072,2,61172.18
OD000734,O00231,P0228,3,128062.8
OD000735,O00231,P0220,3,46691.31
OD000736,O00231,P0202,2,61631.12
OD000737,O00232,P0256,1,38096.03
OD000738,O00233,P0173,3,109039.56
OD000739,O00233,P0144,2,39831.06
OD000740,O00233,P0441,1,31441.06
OD000741,O00233,P0053,2,57477.82
OD000742,O00233,P0416,2,4376.14
OD000743,O00234,P0369,3,89159.01
OD000744,O00234,P0326,2,37906.98
OD000745,O00234,P0314,2,47334.36
OD000746,O00235,P0236,2,14729.22
OD000747,O00235,P0132,2,33906.2
OD000748,O00235,P0024,3,76948.5
OD000749,O00235,P0300,3,30209.37
OD000750,O00236,P0004,2,29527.22
OD000751,O00236,P0227,1,36013.96
OD000752,O00236,P0454,2,78767.9
OD000753,O00236,P0268,1,49631.1
OD000754,O00236,P0417,3,144485.46
OD000755,O00237,P0491,2,28440.76
OD000756,O00237,P0193,3,7139.52
OD000757,O00237,P0300,1,10069.79
OD000758,O00238,P0487,2,52109.94
OD000759,O00238,P0228,2,85375.2
OD000760,O00238,P0087,2,5216.98
OD000761,O00238,P0186,1,39743.81
OD000762,O00239,P0013,3,8631.57
OD000763,O00240,P0153,3,141786.9
OD000764,O00240,P0152,3,73262.82
OD000765,O00241,P0101,3,34313.25
OD000766,O00241,P0126,2,57499.02
OD000767,O00242,P0417,3,144485.46
OD000768,O00242,P0131,2,50269.88
OD000769,O00242,P0141,3,26411.58
OD000770,O00242,P0205,3,11683.8
OD000771,O00242,P0287,3,85789.38
OD000772,O00243,P0296,3,20657.25
OD000773,O00244,P0093,1,43974.96
OD000774,O00244,P0174,3,99184.23
OD000775,O00244,P0496,2,12892.66
OD000776,O00244,P0037,1,36049.73
OD000777,O00244,P0379,1,13525.07
OD000778,O00245,P0441,3,94323.18
OD000779,O00245,P0338,1,38071.08
OD000780,O00246,P0112,1,7126.45
OD000781,O00246,P0280,1,33100.84
OD000782,O00246,P0091,2,38473.08
OD000783,O00246,P0188,1,13140.53
OD000784,O00247,P0103,2,87758.38
OD000785,O00247,P0176,1,30664.46
OD000786,O00247,P0045,3,82843.56
OD000787,O00247,P0429,1,25226.17
OD000788,O00247,P0137,1,22076.28
OD000789,O00248,P0196,3,95782.86
OD000790,O00248,P0500,3,91848.72
OD000791,O00249,P0453,3,103322.88
OD000792,O00249,P0339,3,47198.88
OD000793,O00249,P0170,1,26961.11
OD000794,O00249,P0184,2,81184.64
OD000795,O00249,P0474,1,6036.27
OD000796,O00250,P0276,1,17066.13
OD000797,O00250,P0343,2,72508.82
OD000798,O00250,P0223,3,24384.36
OD000799,O00250,P0225,1,34961.77
OD000800,O00250,P0348,1,19437.03
OD000801,O00251,P0469,2,16872.68
OD000802,O00252,P0143,1,38572.8
OD000803,O00252,P0208,2,91987.9
OD000804,O00252,P0137,2,44152.56
OD000805,O00252,P0237,2,25601.9
OD000806,O00252,P0262,2,35779.22
OD000807,O00253,P0197,3,35485.14
OD000808,O00253,P0124,1,38646.03
OD000809,O00253,P0247,2,83646.12
OD000810,O00253,P0218,2,51968.2
OD000811,O00254,P0306,3,134845.59
OD000812,O00254,P0490,1,2217.14
OD000813,O00255,P0032,2,44264.78
OD000814,O00256,P0124,1,38646.03
OD000815,O00256,P0015,2,58240.62
OD000816,O00257,P0135,2,55538.56
OD000817,O00257,P0321,2,82838.28
OD000818,O00257,P0319,1,17520.15
OD000819,O00257,P0355,3,146005.68
OD000820,O00258,P0391,1,43651.0
OD000821,O00258,P0010,3,94392.39
OD000822,O00259,P0430,2,86703.36
OD000823,O00260,P0241,2,84016.28
OD000824,O00260,P0153,2,94524.6
OD000825,O00260,P0166,1,4704.45
OD000826,O00260,P0353,2,25808.32
OD000827,O00260,P0462,1,34764.62
OD000828,O00261,P0468,1,34232.29
OD000829,O00261,P0092,1,40584.21
OD000830,O00261,P0386,2,53746.06
OD000831,O00261,P0007,1,3639.73
OD000832,O00261,P0057,3,96109.05
OD000833,O00262,P0167,2,19615.54
OD000834,O00262,P0232,3,143019.57
OD000835,O00262,P0185,1,15224.0
OD000836,O00263,P0320,3,5772.72
OD000837,O00264,P0411,3,57315.0
OD000838,O00264,P0113,2,15376.84
OD000839,O00264,P0003,3,144441.69
OD000840,O00264,P0291,1,38797.98
OD000841,O00264,P0163,1,41732.14
OD000842,O00265,P0279,2,45956.62
OD000843,O00266,P0354,1,42154.64
OD000844,O00266,P0478,1,45214.46
OD000845,O00267,P0423,2,73804.14
OD000846,O00268,P0139,3,114048.51
OD000847,O00269,P0036,1,24513.98
OD000848,O00270,P0070,1,15626.72
OD000849,O00270,P0049,3,101055.42
OD000850,O00271,P0432,1,21473.93
OD000851,O00271,P0175,3,32140.47
OD000852,O00271,P0309,3,14988.09
OD000853,O00271,P0444,3,20947.47
OD000854,O00272,P0248,3,113146.65
OD000855,O00273,P0272,1,47951.54
OD000856,O00273,P0260,3,12782.04
OD000857,O00273,P0241,2,84016.28
OD000858,O00273,P0235,1,36018.57
OD000859,O00273,P0090,1,4541.22
OD000860,O00274,P0192,3,98643.27
OD000861,O00274,P0437,1,16672.54
OD000862,O00274,P0444,3,20947.47
OD000863,O00274,P0197,2,23656.76
OD000864,O00274,P0448,1,7511.41
OD000865,O00275,P0097,3,64201.65
OD000866,O00275,P0041,1,6624.75
OD000867,O00275,P0233,3,16605.78
OD000868,O00275,P0115,1,44401.73
OD000869,O00275,P0398,1,42310.86
OD000870,O00276,P0365,3,21585.42
OD000871,O00276,P0370,1,47131.46
OD000872,O00276,P0162,3,145625.88
OD000873,O00276,P0303,3,137434.65
OD000874,O00277,P0297,3,119414.73
OD000875,O00277,P0309,1,4996.03
OD000876,O00277,P0034,2,46906.34
OD000877,O00277,P0039,2,48625.88
OD000878,O00278,P0102,1,41702.42
OD000879,O00279,P0482,3,109182.51
OD000880,O00279,P0147,1,3515.25
OD000881,O00279,P0256,3,114288.09
OD000882,O00279,P0336,1,24340.15
OD000883,O00280,P0361,1,22373.88
OD000884,O00280,P0184,3,121776.96
OD000885,O00280,P0019,3,43642.47
OD000886,O00281,P0165,2,74513.26
OD000887,O00281,P0356,1,1746.39
OD000888,O00281,P0492,1,5178.13
OD000889,O00281,P0082,2,53786.64
OD000890,O00281,P0465,1,38414.53
OD000891,O00282,P0365,1,7195.14
OD000892,O00282,P0164,1,9669.61
OD000893,O00282,P0323,3,141014.67
OD000894,O00282,P0192,1,32881.09
OD000895,O00283,P0364,1,28432.83
OD000896,O00283,P0441,1,31441.06
OD000897,O00283,P0252,3,83519.19
OD000898,O00284,P0080,3,66344.25
OD000899,O00284,P0034,1,23453.17
OD000900,O00285,P0183,1,13105.89
OD000901,O00285,P0298,1,10120.73
OD000902,O00285,P0452,1,28509.16
OD000903,O00285,P0240,1,12458.89
OD000904,O00286,P0145,3,57867.72
OD000905,O00286,P0160,3,124150.35
OD000906,O00286,P0102,1,41702.42
OD000907,O00287,P0124,1,38646.03
OD000908,O00287,P0379,1,13525.07
OD000909,O00288,P0500,2,61232.48
OD000910,O00289,P0252,2,55679.46
OD000911,O00289,P0019,2,29094.98
OD000912,O00289,P0165,3,111769.89
OD000913,O00289,P0305,3,37153.98
OD000914,O00290,P0071,2,63780.52
OD000915,O00290,P0387,2,74222.98
OD000916,O00290,P0310,2,65110.32
OD000917,O00291,P0408,1,30060.41
OD000918,O00291,P0446,1,42866.03
OD000919,O00291,P0467,2,12030.4
OD000920,O00291,P0174,3,99184.23
OD000921,O00292,P0165,3,111769.89
OD000922,O00292,P0387,1,37111.49
OD000923,O00293,P0274,2,73005.58
OD000924,O00294,P0230,3,38824.17
OD000925,O00295,P0186,1,39743.81
OD000926,O00295,P0382,2,20594.3
OD000927,O00295,P0269,2,69805.24
OD000928,O00295,P0244,1,44739.64
OD000929,O00296,P0201,1,38270.76
OD000930,O00296,P0217,2,86718.18
OD000931,O00296,P0136,3,8975.04
OD000932,O00296,P0388,1,48051.78
OD000933,O00296,P0260,3,12782.04
OD000934,O00297,P0033,3,21913.89
OD000935,O00298,P0344,3,18566.91
OD000936,O00299,P0427,1,32006.32
OD000937,O00299,P0010,3,94392.39
OD000938,O00300,P0230,3,38824.17
OD000939,O00300,P0128,1,14179.39
OD000940,O00300,P0077,2,63540.52
OD000941,O00300,P0271,1,25241.9
OD000942,O00300,P0264,3,120101.01
OD000943,O00301,P0389,3,8970.27
OD000944,O00301,P0145,3,57867.72
OD000945,O00302,P0019,3,43642.47
OD000946,O00302,P0480,2,68366.46
OD000947,O00302,P0386,2,53746.06
OD000948,O00302,P0261,3,103942.83
OD000949,O00303,P0034,2,46906.34
OD000950,O00303,P0087,2,5216.98
OD000951,O00303,P0470,1,6525.32
OD000952,O00303,P0177,2,63015.5
OD000953,O00304,P0164,2,19339.22
OD000954,O00304,P0099,2,10174.16
OD000955,O00304,P0253,2,57718.14
OD000956,O00304,P0248,1,37715.55
OD000957,O00305,P0448,1,7511.41
OD000958,O00305,P0465,2,76829.06
OD000959,O00305,P0433,3,115158.93
OD000960,O00306,P0305,2,24769.32
OD000961,O00306,P0007,3,10919.19
OD000962,O00306,P0302,2,35899.8
OD000963,O00306,P0333,3,15609.57
OD000964,O00306,P0291,3,116393.94
OD000965,O00307,P0092,1,40584.21
OD000966,O00308,P0136,2,5983.36
OD000967,O00308,P0389,2,5980.18
OD000968,O00308,P0206,1,16417.86
OD000969,O00308,P0242,2,59124.2
OD000970,O00308,P0212,3,73914.27
OD000971,O00309,P0203,2,22949.54
OD000972,O00309,P0463,3,25867.05
OD000973,O00309,P0485,2,95008.48
OD000974,O00309,P0242,1,29562.1
OD000975,O00309,P0460,1,42204.95
OD000976,O00310,P0310,3,97665.48
OD000977,O00310,P0460,3,126614.85
OD000978,O00311,P0458,3,92443.95
OD000979,O00311,P0125,3,134926.98
OD000980,O00311,P0180,3,45537.9
OD000981,O00311,P0418,1,11635.18
OD000982,O00311,P0455,3,72739.2
OD000983,O00312,P0346,3,39770.88
OD000984,O00313,P0253,2,57718.14
OD000985,O00313,P0321,1,41419.14
OD000986,O00314,P0401,1,4209.04
OD000987,O00314,P0357,3,25863.24
OD000988,O00314,P0415,2,74935.54
OD000989,O00314,P0405,1,36701.41
OD000990,O00314,P0215,3,36705.96
OD000991,O00315,P0127,3,129659.79
OD000992,O00316,P0471,3,12863.4
OD000993,O00316,P0274,2,73005.58
OD000994,O00317,P0079,3,6302.61
OD000995,O00318,P0009,1,32134.95
OD000996,O00318,P0076,1,33745.05
OD000997,O00319,P0080,3,66344.25
OD000998,O00319,P0122,3,76891.68
OD000999,O00319,P0253,2,57718.14
OD001000,O00319,P0424,3,41330.25
OD001001,O00320,P0417,3,144485.46
OD001002,O00320,P0175,1,10713.49
OD001003,O00321,P0181,2,14342.58
OD001004,O00322,P0147,2,7030.5
OD001005,O00322,P0253,3,86577.21
OD001006,O00322,P0354,2,84309.28
OD001007,O00323,P0022,3,99370.53
OD001008,O00323,P0218,3,77952.3
OD001009,O00323,P0151,2,66999.72
OD001010,O00323,P0321,3,124257.42
OD001011,O00324,P0213,3,51356.34
OD001012,O00324,P0447,1,9508.52
OD001013,O00325,P0382,1,10297.15
OD001014,O00326,P0337,1,4887.85
OD001015,O00326,P0305,2,24769.32
OD001016,O00326,P0062,2,1439.84
OD001017,O00326,P0268,1,49631.1
OD001018,O00326,P0386,3,80619.09
OD001019,O00327,P0235,1,36018.57
OD001020,O00327,P0149,3,99129.78
OD001021,O00327,P0077,3,95310.78
OD001022,O00327,P0333,3,15609.57
OD001023,O00328,P0401,2,8418.08
OD001024,O00328,P0258,1,48965.17
OD001025,O00329,P0178,2,13485.0
OD001026,O00329,P0247,2,83646.12
OD001027,O00329,P0190,3,94840.47
OD001028,O00329,P0327,3,135682.62
OD001029,O00330,P0460,2,84409.9
OD001030,O00330,P0311,1,26120.96
OD001031,O00330,P0386,2,53746.06
OD001032,O00331,P0466,1,32070.74
OD001033,O00331,P0072,1,30586.09
OD001034,O00331,P0197,2,23656.76
OD001035,O00331,P0483,1,8375.29
OD001036,O00331,P0448,1,7511.41
OD001037,O00332,P0181,2,14342.58
OD001038,O00332,P0236,2,14729.22
OD001039,O00332,P0026,2,26808.06
OD001040,O00332,P0249,2,33810.7
OD001041,O00333,P0111,2,27541.02
OD001042,O00333,P0231,1,36040.9
OD001043,O00333,P0421,2,75187.26
OD001044,O00334,P0402,3,15456.48
OD001045,O00334,P0255,3,67473.18
OD001046,O00335,P0294,1,28895.66
OD001047,O00336,P0025,1,32682.8
OD001048,O00336,P0017,3,5655.0
OD001049,O00336,P0435,1,47966.92
OD001050,O00337,P0122,3,76891.68
OD001051,O00338,P0072,1,30586.09
OD001052,O00338,P0236,1,7364.61
OD001053,O00339,P0273,2,72017.36
OD001054,O00340,P0286,2,68773.2
OD001055,O00341,P0421,2,75187.26
OD001056,O00342,P0033,3,21913.89
OD001057,O00342,P0259,1,31147.8
OD001058,O00342,P0082,1,26893.32
OD001059,O00342,P0398,2,84621.72
OD001060,O00343,P0204,1,36853.4
OD001061,O00343,P0172,1,37358.39
OD001062,O00343,P0221,3,75080.07
OD001063,O00343,P0379,3,40575.21
OD001064,O00344,P0418,1,11635.18
OD001065,O00345,P0267,2,74251.86
OD001066,O00345,P0306,1,44948.53
OD001067,O00345,P0090,1,4541.22
OD001068,O00345,P0233,2,11070.52
OD001069,O00345,P0100,2,14672.16
OD001070,O00346,P0058,1,19851.06
OD001071,O00347,P0025,3,98048.4
OD001072,O00347,P0031,1,3707.32
OD001073,O00347,P0148,3,87845.19
OD001074,O00348,P0105,2,3268.92
OD001075,O00348,P0323,3,141014.67
OD001076,O00349,P0186,1,39743.81
OD001077,O00349,P0196,3,95782.86
OD001078,O00349,P0359,2,34592.42
OD001079,O00349,P0410,2,79522.66
OD001080,O00349,P0320,1,1924.24
OD001081,O00350,P0031,2,7414.64
OD001082,O00350,P0479,1,20646.55
OD001083,O00350,P0187,1,46075.75
OD001084,O00350,P0404,3,140949.39
OD001085,O00350,P0471,3,12863.4
OD001086,O00351,P0023,2,86751.02
OD001087,O00351,P0227,1,36013.96
OD001088,O00351,P0352,2,45129.18
OD001089,O00352,P0420,1,1072.49
OD001090,O00352,P0469,1,8436.34
OD001091,O00353,P0080,1,22114.75
OD001092,O00353,P0118,2,71992.32
OD001093,O00354,P0443,1,3027.49
OD001094,O00354,P0306,2,89897.06
OD001095,O00354,P0386,2,53746.06
OD001096,O00355,P0152,3,73262.82
OD001097,O00355,P0335,1,27474.41
OD001098,O00355,P0334,3,33337.29
OD001099,O00356,P0112,3,21379.35
OD001100,O00356,P0005,1,17555.54
OD001101,O00357,P0396,2,17500.22
OD001102,O00357,P0236,1,7364.61
OD001103,O00357,P0493,1,26066.08
OD001104,O00357,P0487,3,78164.91
OD001105,O00358,P0107,2,70374.92
OD001106,O00358,P0199,1,21332.0
OD001107,O00358,P0475,2,71887.36
OD001108,O00358,P0352,1,22564.59
OD001109,O00358,P0354,3,126463.92
OD001110,O00359,P0427,2,64012.64
OD001111,O00359,P0221,1,25026.69
OD001112,O00360,P0407,1,15477.24
OD001113,O00360,P0346,1,13256.96
OD001114,O00361,P0404,3,140949.39
OD001115,O00361,P0476,2,1270.28
OD001116,O00362,P0300,3,30209.37
OD001117,O00362,P0057,2,64072.7
OD001118,O00362,P0149,3,99129.78
OD001119,O00362,P0471,3,12863.4
OD001120,O00363,P0352,2,45129.18
OD001121,O00364,P0223,3,24384.36
OD001122,O00364,P0175,3,32140.47
OD001123,O00364,P0176,3,91993.38
OD001124,O00365,P0442,2,96099.46
OD001125,O00365,P0201,1,38270.76
OD001126,O00366,P0324,3,58152.0
OD001127,O00366,P0457,2,51114.98
OD001128,O00366,P0050,1,48838.18
OD001129,O00366,P0279,1,22978.31
OD001130,O00367,P0083,2,68293.26
OD001131,O00367,P0476,3,1905.42
OD001132,O00367,P0016,1,45838.51
OD001133,O00367,P0285,3,147506.49
OD001134,O00368,P0376,3,127541.43
OD001135,O00368,P0093,2,87949.92
OD001136,O00368,P0208,2,91987.9
OD001137,O00369,P0071,3,95670.78
OD001138,O00369,P0363,3,79520.49
OD001139,O00369,P0419,1,31729.12
OD001140,O00369,P0072,3,91758.27
OD001141,O00369,P0500,2,61232.48
OD001142,O00370,P0196,2,63855.24
OD001143,O00370,P0239,2,2806.48
OD001144,O00370,P0418,3,34905.54
OD001145,O00370,P0443,1,3027.49
OD001146,O00370,P0467,1,6015.2
OD001147,O00371,P0476,1,635.14
OD001148,O00371,P0450,2,26686.3
OD001149,O00371,P0236,1,7364.61
OD001150,O00371,P0423,3,110706.21
OD001151,O00371,P0432,3,64421.79
OD001152,O00372,P0118,3,107988.48
OD001153,O00372,P0132,3,50859.3
OD001154,O00372,P0412,1,28978.96
OD001155,O00372,P0180,2,30358.6
OD001156,O00373,P0102,2,83404.84
OD001157,O00373,P0335,3,82423.23
OD001158,O00373,P0267,1,37125.93
OD001159,O00373,P0134,1,34667.28
OD001160,O00373,P0487,2,52109.94
OD001161,O00374,P0293,1,486.78
OD001162,O00375,P0394,1,24240.67
OD001163,O00375,P0160,3,124150.35
OD001164,O00375,P0359,1,17296.21
OD001165,O00376,P0072,3,91758.27
OD001166,O00377,P0187,3,138227.25
OD001167,O00377,P0034,3,70359.51
OD001168,O00377,P0366,1,7198.86
OD001169,O00377,P0302,1,17949.9
OD001170,O00377,P0132,3,50859.3
OD001171,O00378,P0164,1,9669.61
OD001172,O00379,P0162,3,145625.88
OD001173,O00380,P0494,3,79167.45
OD001174,O00380,P0209,1,25876.61
OD001175,O00380,P0144,3,59746.59
OD001176,O00381,P0040,3,83836.95
OD001177,O00381,P0385,1,5603.28
OD001178,O00382,P0327,2,90455.08
OD001179,O00383,P0225,2,69923.54
OD001180,O00383,P0441,1,31441.06
OD001181,O00383,P0299,2,83202.12
OD001182,O00384,P0426,1,33161.16
OD001183,O00384,P0274,1,36502.79
OD001184,O00384,P0127,3,129659.79
OD001185,O00385,P0051,1,907.17
OD001186,O00386,P0370,2,94262.92
OD001187,O00386,P0046,1,33731.27
OD001188,O00386,P0241,1,42008.14
OD001189,O00387,P0116,3,21551.67
OD001190,O00387,P0120,1,37572.81
OD001191,O00388,P0218,3,77952.3
OD001192,O00389,P0110,1,41735.28
OD001193,O00389,P0356,1,1746.39
OD001194,O00389,P0278,1,20228.38
OD001195,O00389,P0145,2,38578.48
OD001196,O00390,P0310,2,65110.32
OD001197,O00391,P0328,2,15271.74
OD001198,O00391,P0155,2,14343.14
OD001199,O00391,P0400,2,48102.82
OD001200,O00391,P0082,3,80679.96
OD001201,O00392,P0006,3,67351.65
OD001202,O00392,P0424,2,27553.5
OD001203,O00392,P0203,3,34424.31
OD001204,O00392,P0141,2,17607.72
OD001205,O00392,P0282,1,38700.74
OD001206,O00393,P0212,2,49276.18
OD001207,O00393,P0134,1,34667.28
OD001208,O00394,P0354,1,42154.64
OD001209,O00394,P0411,3,57315.0
OD001210,O00395,P0093,1,43974.96
OD001211,O00395,P0034,2,46906.34
OD001212,O00395,P0244,3,134218.92
OD001213,O00395,P0348,2,38874.06
OD001214,O00396,P0056,3,2132.01
OD001215,O00396,P0067,1,22515.47
OD001216,O00397,P0348,2,38874.06
OD001217,O00398,P0229,1,18497.07
OD001218,O00398,P0140,1,28789.71
OD001219,O00399,P0033,1,7304.63
OD001220,O00399,P0067,2,45030.94
OD001221,O00400,P0237,3,38402.85
OD001222,O00400,P0273,3,108026.04
OD001223,O00400,P0129,1,26497.65
OD001224,O00400,P0364,2,56865.66
OD001225,O00401,P0143,1,38572.8
OD001226,O00401,P0373,1,6461.93
OD001227,O00401,P0279,3,68934.93
OD001228,O00401,P0228,2,85375.2
OD001229,O00401,P0456,2,64057.32
OD001230,O00402,P0324,2,38768.0
OD001231,O00402,P0010,3,94392.39
OD001232,O00402,P0239,3,4209.72
OD001233,O00402,P0088,2,47724.7
OD001234,O00402,P0026,3,40212.09
OD001235,O00403,P0280,3,99302.52
OD001236,O00403,P0044,2,59741.5
OD001237,O00403,P0385,2,11206.56
OD001238,O00403,P0285,1,49168.83
OD001239,O00403,P0011,1,12639.93
OD001240,O00404,P0441,2,62882.12
OD001241,O00405,P0431,2,7945.06
OD001242,O00405,P0160,2,82766.9
OD001243,O00406,P0500,3,91848.72
OD001244,O00407,P0268,3,148893.3
OD001245,O00407,P0230,1,12941.39
OD001246,O00408,P0115,2,88803.46
OD001247,O00408,P0498,3,69081.69
OD001248,O00408,P0015,1,29120.31
OD001249,O00408,P0062,2,1439.84
OD001250,O00408,P0358,1,20030.96
OD001251,O00409,P0274,1,36502.79
OD001252,O00409,P0409,3,144209.07
OD001253,O00409,P0479,1,20646.55
OD001254,O00410,P0205,2,7789.2
OD001255,O00410,P0126,2,57499.02
OD001256,O00411,P0348,2,38874.06
OD001257,O00411,P0089,2,95552.4
OD001258,O00411,P0419,1,31729.12
OD001259,O00412,P0019,1,14547.49
OD001260,O00412,P0482,3,109182.51
OD001261,O00413,P0438,1,25867.34
OD001262,O00414,P0187,2,92151.5
OD001263,O00414,P0432,1,21473.93
OD001264,O00414,P0462,1,34764.62
OD001265,O00415,P0398,3,126932.58
OD001266,O00416,P0057,3,96109.05
OD001267,O00416,P0444,1,6982.49
OD001268,O00416,P0155,3,21514.71
OD001269,O00416,P0129,3,79492.95
OD001270,O00416,P0077,3,95310.78
OD001271,O00417,P0031,1,3707.32
OD001272,O00417,P0255,3,67473.18
OD001273,O00417,P0108,1,30794.61
OD001274,O00417,P0094,2,78282.72
OD001275,O00418,P0020,1,28373.35
OD001276,O00419,P0285,3,147506.49
OD001277,O00419,P0299,2,83202.12
OD001278,O00419,P0220,3,46691.31
OD001279,O00419,P0022,2,66247.02
OD001280,O00420,P0166,3,14113.35
OD001281,O00420,P0345,2,56514.24
OD001282,O00420,P0172,3,112075.17
OD001283,O00420,P0409,2,96139.38
OD001284,O00420,P0028,2,338.04
OD001285,O00421,P0453,2,68881.92
OD001286,O00422,P0234,2,63310.24
OD001287,O00422,P0130,3,82436.91
OD001288,O00422,P0359,2,34592.42
OD001289,O00422,P0416,3,6564.21
OD001290,O00423,P0381,1,20362.89
OD001291,O00423,P0082,1,26893.32
OD001292,O00423,P0304,2,8945.54
OD001293,O00423,P0279,2,45956.62
OD001294,O00423,P0399,2,16717.48
OD001295,O00424,P0104,1,25936.71
OD001296,O00424,P0095,2,86842.78
OD001297,O00424,P0453,1,34440.96
OD001298,O00424,P0049,3,101055.42
OD001299,O00425,P0490,2,4434.28
OD001300,O00425,P0323,1,47004.89
OD001301,O00425,P0065,2,92449.4
OD001302,O00425,P0061,1,42843.58
OD001303,O00426,P0367,2,91343.18
OD001304,O00426,P0426,1,33161.16
OD001305,O00426,P0079,2,4201.74
OD001306,O00426,P0361,2,44747.76
OD001307,O00426,P0261,3,103942.83
OD001308,O00427,P0055,1,9847.69
OD001309,O00427,P0481,1,19065.63
OD001310,O00427,P0423,2,73804.14
OD001311,O00428,P0099,1,5087.08
OD001312,O00428,P0216,3,15772.17
OD001313,O00428,P0135,3,83307.84
OD001314,O00429,P0248,2,75431.1
OD001315,O00429,P0123,1,3842.47
OD001316,O00430,P0255,1,22491.06
OD001317,O00430,P0267,3,111377.79
OD001318,O00430,P0360,3,134259.66
OD001319,O00431,P0409,3,144209.07
OD001320,O00431,P0186,3,119231.43
OD001321,O00431,P0306,2,89897.06
OD001322,O00431,P0430,3,130055.04
OD001323,O00431,P0328,1,7635.87
OD001324,O00432,P0067,3,67546.41
OD001325,O00432,P0472,1,43777.9
OD001326,O00432,P0198,2,9328.98
OD001327,O00433,P0033,2,14609.26
OD001328,O00433,P0117,3,5377.17
OD001329,O00433,P0091,1,19236.54
OD001330,O00433,P0473,3,20225.46
OD001331,O00433,P0338,1,38071.08
OD001332,O00434,P0446,1,42866.03
OD001333,O00434,P0045,2,55229.04
OD001334,O00434,P0472,2,87555.8
OD001335,O00435,P0229,2,36994.14
OD001336,O00436,P0028,3,507.06
OD001337,O00436,P0001,3,137432.34
OD001338,O00437,P0214,3,91180.77
OD001339,O00437,P0207,3,95434.8
OD001340,O00438,P0048,3,47907.78
OD001341,O00438,P0419,1,31729.12
OD001342,O00439,P0210,2,70812.3
OD001343,O00439,P0451,1,32544.56
OD001344,O00439,P0269,3,104707.86
OD001345,O00439,P0189,3,63351.42
OD001346,O00440,P0372,1,13248.28
OD001347,O00440,P0461,2,33969.74
OD001348,O00440,P0018,3,116837.01
OD001349,O00440,P0070,2,31253.44
OD001350,O00441,P0099,2,10174.16
OD001351,O00442,P0048,3,47907.78
OD001352,O00442,P0028,1,169.02
OD001353,O00443,P0466,2,64141.48
OD001354,O00443,P0383,2,79706.9
OD001355,O00443,P0153,2,94524.6
OD001356,O00443,P0494,1,26389.15
OD001357,O00444,P0368,2,57498.34
OD001358,O00444,P0080,2,44229.5
OD001359,O00444,P0123,3,11527.41
OD001360,O00444,P0496,1,6446.33
OD001361,O00445,P0151,3,100499.58
OD001362,O00445,P0438,2,51734.68
OD001363,O00445,P0258,1,48965.17
OD001364,O00446,P0486,1,3392.63
OD001365,O00446,P0431,3,11917.59
OD001366,O00447,P0261,3,103942.83
OD001367,O00447,P0253,3,86577.21
OD001368,O00447,P0293,2,973.56
OD001369,O00448,P0037,3,108149.19
